АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
347;9172100;9172429;330;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9172430;9172430;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9172431;9172612;182;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9172613;9172613;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9172614;9172639;26;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9172640;9172640;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9172641;9172799;159;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174000;9174058;59;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174059;9174059;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174060;9174184;125;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174185;9174185;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174186;9174189;4;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174190;9174190;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174191;9174311;121;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174312;9174312;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174313;9174313;1;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174314;9174314;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174315;9174321;7;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174322;9174322;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174323;9174560;238;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174561;9174561;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174562;9174654;93;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174655;9174655;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
347;9174656;9174659;4;ПАО "БАШИНФОРМСВЯЗЬ";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;0274018377
347;9174660;9174660;1;ПАО "Ростелеком";р-н Учалинский|Республика Башкортостан;м.р-н Учалинский|Республика Башкортостан;7707049388
